observations,TravelTime,startNodeID,endNodeID,interval
1,362,13393,14151,2010-02-08 14:50:00
1,589,13687,20496,2010-02-08 11:45:00
2,547,18039,13980,2010-04-08 15:55:00
2,473,21305,11718,2010-05-08 08:55:00
6,772,21238,15688,2010-03-08 11:20:00
2,543,12366,10914,2010-04-08 11:45:00
2,1312,11821,19683,2010-04-08 14:05:00
2,1417,10024,11296,2010-04-08 17:15:00
1,686,10813,15578,2010-04-08 03:15:00
1,365,21732,17283,2010-03-08 09:50:00
1,368,12366,13069,2010-03-08 16:30:00
4,182,14170,18484,2010-05-08 16:30:00
1,573,18451,12884,2010-03-08 11:35:00
1,1177,21176,16739,2010-04-08 17:30:00
2,182,21176,17047,2010-04-08 17:35:00
1,2348,16488,12159,2010-05-08 07:00:00
1,900,20235,18848,2010-04-08 23:05:00
1,1134,21217,10591,2010-02-08 10:35:00
2,840,1380034174,11863,2010-04-08 14:05:00
1,771,14070,10445,2010-02-08 20:50:00
4,898,11821,1380026107,2010-02-08 00:40:00
1,366,16018,19316,2010-03-08 07:05:00
1,746,21242,11251,2010-03-08 17:50:00
1,852,1380037100,16733,2010-03-08 20:40:00
1,896,18978,18938,2010-04-08 21:00:00
1,549,20365,11708,2010-05-08 20:30:00
1,1007,20270,21222,2010-02-08 10:35:00
1,1196,21217,13069,2010-04-08 09:50:00
1,543,21217,11251,2010-05-08 21:10:00
2,740,21238,15688,2010-04-08 14:00:00
1,177,14565,11251,2010-03-08 17:05:00
1,704,16563,18730,2010-05-08 23:00:00
2,180,13043,14470,2010-02-08 22:15:00
2,1972,18558,14610,2010-05-08 15:10:00
1,732,1380009311,1380009311,2010-04-08 02:35:00
2,180,1380040128,1380009263,2010-04-08 08:50:00
1,428,18916,17098,2010-04-08 07:10:00
2,544,1380012824,10580,2010-05-08 06:25:00
1,547,18039,19327,2010-02-08 12:50:00
1,1552,13128,13365,2010-02-08 20:55:00
1,1217,21221,13302,2010-05-08 21:05:00
4,181,21238,21238,2010-05-08 21:30:00
6,542,14386,12041,2010-05-08 12:35:00
6,544,10558,19926,2010-03-08 18:40:00
3,959,20273,18489,2010-05-08 23:15:00
2,183,17106,11997,2010-03-08 08:35:00
2,1194,21238,20273,2010-04-08 21:05:00
1,922,14386,13740,2010-03-08 09:35:00
2,1015,20403,12896,2010-02-08 12:10:00
2,1408,12786,11522,2010-05-08 14:45:00
16,663,21238,21238,2010-03-08 12:25:00
1,731,14932,21451,2010-05-08 16:30:00
5,1169,15220,11823,2010-02-08 14:05:00
2,539,21876,11980,2010-05-08 20:45:00
1,715,1380008327,10675,2010-03-08 03:25:00
1,603,21238,18329,2010-02-08 01:15:00
1,1082,10163,11824,2010-02-08 07:15:00
3,1060,1380009311,18025,2010-02-08 20:30:00
6,1177,15275,11161,2010-04-08 13:50:00
2,539,21645,12853,2010-03-08 19:45:00
4,493,21977,13937,2010-02-08 16:50:00
1,540,21541,18492,2010-02-08 11:25:00
7,1063,1380009311,17283,2010-02-08 18:40:00
1,182,10024,20236,2010-02-08 17:40:00
1,458,19964,15984,2010-05-08 18:05:00
2,1158,20599,18385,2010-04-08 10:50:00
2,1399,22123,20403,2010-03-08 08:15:00
4,1547,11821,16733,2010-03-08 10:05:00
2,672,14386,14645,2010-05-08 09:10:00
3,1176,21217,14430,2010-04-08 16:00:00
3,1884,18558,21222,2010-04-08 06:40:00
1,1431,1380013863,22151,2010-04-08 17:50:00
1,1013,13302,15891,2010-03-08 00:30:00
2,1446,22015,11032,2010-05-08 21:50:00
1,184,14415,14337,2010-04-08 11:55:00
1,934,1380012905,10705,2010-03-08 05:35:00
2,1624,17106,16186,2010-02-08 06:55:00
1,2361,15275,21223,2010-05-08 14:35:00
1,361,10813,20273,2010-04-08 17:45:00
1,1036,1380030458,20647,2010-05-08 10:20:00
1,363,21645,13093,2010-03-08 16:15:00
1,584,13316,21685,2010-02-08 22:40:00
2,364,14170,12342,2010-02-08 09:25:00
3,361,17104,12834,2010-04-08 14:05:00
1,656,21305,17453,2010-05-08 17:00:00
2,555,18025,11309,2010-04-08 08:40:00
3,973,18558,15984,2010-03-08 22:35:00
1,746,1380029393,19402,2010-04-08 23:20:00
1,369,21303,16405,2010-05-08 22:25:00
1,356,20236,20348,2010-05-08 18:30:00
2,1354,16628,20586,2010-05-08 22:35:00
2,889,19662,14940,2010-03-08 07:05:00
2,531,13393,10058,2010-03-08 16:25:00
1,186,12249,20636,2010-02-08 07:50:00
1,552,21217,10750,2010-05-08 02:10:00
1,184,13241,10058,2010-04-08 16:15:00
1,362,12574,11708,2010-03-08 20:15:00
1,585,1380006657,18411,2010-05-08 18:25:00
1,543,18039,12843,2010-02-08 15:50:00
1,1089,10026,1380009311,2010-04-08 16:05:00
1,543,20270,16597,2010-03-08 15:20:00
3,563,10558,15818,2010-04-08 18:05:00
3,966,14386,20983,2010-04-08 19:20:00
1,184,13241,16256,2010-02-08 14:15:00
2,1108,19356,17752,2010-05-08 20:10:00
1,364,17147,17194,2010-04-08 22:40:00
1,819,15153,16617,2010-02-08 00:45:00
1,555,21923,11309,2010-02-08 18:35:00
1,633,21221,10302,2010-03-08 00:40:00
2,183,17106,11997,2010-02-08 20:25:00
1,449,1380009311,1380009311,2010-03-08 02:30:00
2,911,21221,21540,2010-03-08 23:05:00
36,908,1380009311,1380009311,2010-04-08 12:40:00
1,723,17413,13989,2010-02-08 13:05:00
2,1091,14443,11087,2010-02-08 14:15:00
6,654,1380002815,10717,2010-03-08 20:05:00
1,904,1380009311,1380009311,2010-02-08 22:50:00
1,727,20273,14039,2010-04-08 18:05:00
1,183,14932,12868,2010-03-08 14:45:00
1,540,22015,10788,2010-04-08 22:50:00
2,724,1380009311,14337,2010-04-08 02:40:00
12,528,1380009311,10242,2010-05-08 07:15:00
2,717,22123,13936,2010-03-08 15:15:00
1,1046,21242,10552,2010-02-08 00:45:00
3,1027,20481,15961,2010-02-08 04:20:00
1,878,21541,20496,2010-04-08 13:15:00
1,914,13854,15984,2010-03-08 12:00:00
1,407,17165,10242,2010-05-08 08:25:00
1,1263,11284,12868,2010-04-08 11:50:00
2,363,16741,16295,2010-05-08 14:20:00
1,545,17324,17283,2010-04-08 22:55:00
1,369,20273,13740,2010-03-08 11:35:00
2,1464,14443,13700,2010-02-08 23:10:00
4,818,1380009311,16295,2010-05-08 13:35:00
1,918,20365,16870,2010-02-08 17:40:00
3,819,1380009311,17775,2010-03-08 23:20:00
1,906,1380006657,12159,2010-05-08 09:35:00
1,997,14443,10695,2010-03-08 00:45:00
2,1133,21217,13911,2010-02-08 15:55:00
6,542,1380034898,10558,2010-05-08 15:45:00
1,759,21238,14610,2010-02-08 07:35:00
1,183,14443,18365,2010-05-08 14:15:00
1,413,16733,12631,2010-05-08 13:50:00
1,1803,21645,14645,2010-05-08 18:35:00
1,541,12249,12762,2010-05-08 19:15:00
4,715,1380009311,16331,2010-02-08 01:55:00
1,2139,18558,16278,2010-03-08 17:50:00
2,236,18184,16278,2010-03-08 15:20:00
1,729,15472,15185,2010-05-08 12:55:00
1,332,12512,14139,2010-02-08 18:20:00
1,1277,10026,16342,2010-02-08 20:20:00
1,703,16036,18487,2010-04-08 17:30:00
6,544,1380009311,15833,2010-02-08 13:35:00
2,362,18039,15489,2010-02-08 03:25:00
1,361,1380002815,16762,2010-05-08 22:10:00
1,1223,21849,13739,2010-05-08 20:55:00
1,1631,1380026241,11704,2010-03-08 22:35:00
1,181,20273,19179,2010-02-08 13:10:00
12,598,20273,16421,2010-05-08 21:30:00
1,181,20273,13095,2010-03-08 10:20:00
3,1193,14443,16912,2010-05-08 20:50:00
1,546,1380008113,13176,2010-04-08 09:50:00
1,1254,15220,16706,2010-04-08 18:50:00
1,542,1380034700,11308,2010-04-08 15:10:00
1,719,15220,18235,2010-03-08 16:25:00
1,1441,10241,12648,2010-04-08 16:05:00
2,1208,1380032142,12159,2010-03-08 23:25:00
1,1132,10813,12308,2010-04-08 18:20:00
100,899,12728,12728,2010-02-08 21:15:00
4,1221,14443,13331,2010-05-08 05:05:00
4,1647,12892,16186,2010-04-08 11:15:00
8,367,1380034898,12342,2010-02-08 14:20:00
2,945,21923,14443,2010-02-08 12:05:00
2,633,20231,18080,2010-05-08 15:55:00
2,734,21305,11516,2010-03-08 20:55:00
5,1492,21977,13603,2010-05-08 11:15:00
2,364,20273,10670,2010-03-08 11:05:00
1,714,11821,10543,2010-02-08 14:30:00
1,1407,16617,12159,2010-04-08 10:40:00
1,362,12574,12896,2010-03-08 13:40:00
1,1163,14557,15984,2010-04-08 10:50:00
4,725,1380009311,1380009311,2010-02-08 01:50:00
1,361,1380012027,13058,2010-04-08 13:30:00
1,1069,17147,21242,2010-05-08 13:15:00
1,1189,13589,19926,2010-04-08 22:45:00
1,364,16741,10914,2010-05-08 12:50:00
1,949,21238,11863,2010-03-08 16:00:00
1,1074,21586,16421,2010-05-08 09:25:00
1,431,16115,10750,2010-03-08 02:45:00
1,828,13128,21848,2010-05-08 02:10:00
2,719,1380029334,21545,2010-05-08 20:10:00
3,471,21242,16120,2010-02-08 12:30:00
1,1084,1380023346,10717,2010-02-08 21:15:00
1,1072,13142,1380028805,2010-04-08 02:55:00
1,1125,14544,16885,2010-05-08 07:45:00
1,1941,1380002627,20273,2010-03-08 18:15:00
1,987,21217,13356,2010-02-08 15:25:00
1,1347,16036,15960,2010-02-08 13:55:00
4,1103,17200,13741,2010-02-08 19:30:00
2,732,18725,11309,2010-02-08 13:20:00
1,738,17048,10695,2010-02-08 14:40:00
1,543,12864,14470,2010-03-08 11:25:00
1,655,20144,18652,2010-04-08 21:55:00
1,606,13393,17192,2010-03-08 18:35:00
1,694,20481,11863,2010-02-08 16:00:00
1,509,13095,11284,2010-04-08 21:45:00
1,1096,1380034174,11434,2010-03-08 13:10:00
4,362,10058,15582,2010-02-08 18:00:00
64,651,1380009311,1380009311,2010-03-08 07:15:00
4,2149,21221,11591,2010-04-08 11:55:00
1,878,20286,14276,2010-02-08 07:05:00
1,248,15170,12648,2010-02-08 11:50:00
1,1285,20765,21571,2010-03-08 10:05:00
1,774,13687,20496,2010-02-08 10:25:00
3,185,10510,19695,2010-03-08 13:35:00
1,1072,13945,12649,2010-05-08 21:30:00
1,911,15170,11417,2010-04-08 22:50:00
1,364,10026,19194,2010-02-08 18:30:00
2,833,1380026241,13935,2010-04-08 21:25:00
1,723,18235,11591,2010-03-08 11:45:00
2,180,12892,11560,2010-02-08 21:05:00
3,1204,12169,13937,2010-04-08 21:40:00
1,181,22164,11202,2010-05-08 09:40:00
1,244,13901,10162,2010-05-08 04:05:00
1,183,13393,17189,2010-04-08 16:45:00
2,598,12132,13911,2010-02-08 07:40:00
1,1176,21977,11516,2010-03-08 06:25:00
2,548,17147,22012,2010-02-08 15:35:00
1,1090,12366,20481,2010-05-08 18:20:00
1,613,17324,12896,2010-02-08 20:40:00
5,849,20273,11251,2010-04-08 23:00:00
1,591,1380009978,17850,2010-02-08 10:50:00
1,364,20403,11824,2010-02-08 18:40:00
1,490,11638,15049,2010-02-08 16:55:00
4,1424,15292,19472,2010-03-08 08:25:00
1,407,10026,18862,2010-02-08 18:15:00
2,1335,1380009311,11247,2010-05-08 23:15:00
5,895,1380009311,18835,2010-04-08 06:55:00
1,664,21651,16748,2010-04-08 16:45:00
1,1971,1380030144,21214,2010-03-08 20:45:00
2,293,12389,17472,2010-03-08 18:40:00
3,2366,18558,14882,2010-03-08 18:45:00
1,836,1380034898,11897,2010-03-08 03:20:00
36,203,14443,14443,2010-02-08 18:55:00
1,346,11783,17775,2010-04-08 18:10:00
3,1716,18558,20454,2010-04-08 10:50:00
1,1453,20273,15666,2010-04-08 20:25:00
3,362,19695,11883,2010-05-08 22:50:00
1,894,17346,18862,2010-05-08 17:10:00
1,181,18902,18287,2010-04-08 06:30:00
4,931,18558,20586,2010-02-08 21:10:00
2,425,13926,18058,2010-04-08 09:55:00
2,1064,13687,11591,2010-03-08 18:55:00
1,779,21238,14610,2010-04-08 09:00:00
1,354,17048,19033,2010-02-08 20:50:00
1,426,20273,14443,2010-03-08 20:20:00
2,824,15152,12648,2010-04-08 12:55:00
6,297,17104,19926,2010-04-08 17:50:00
1,723,21054,10675,2010-03-08 08:40:00
4,901,21238,21238,2010-05-08 10:20:00
1,539,10026,19902,2010-02-08 19:40:00
1,727,11783,11308,2010-03-08 19:55:00
1,868,14231,19472,2010-04-08 11:55:00
1,544,10163,19348,2010-04-08 20:00:00
1,182,17165,12960,2010-02-08 23:30:00
1,1016,15220,12354,2010-04-08 22:40:00
1,1093,1380028430,22130,2010-02-08 09:15:00
1,848,20431,16149,2010-04-08 16:45:00
2,1242,15199,10655,2010-04-08 10:55:00
1,728,1380009311,1380009311,2010-02-08 11:50:00
1,182,11574,19472,2010-05-08 09:10:00
14,1457,1380009311,10594,2010-02-08 23:30:00
5,362,15170,12591,2010-03-08 18:50:00
1,441,18835,11184,2010-05-08 08:25:00
1,1354,1380033349,1380022893,2010-03-08 16:15:00
1,836,16741,15984,2010-05-08 14:50:00
1,309,13945,13552,2010-05-08 18:25:00
5,372,14443,14940,2010-05-08 02:25:00
1,749,13393,16133,2010-04-08 17:55:00
1,361,12727,19749,2010-02-08 14:15:00
1,1400,10868,12127,2010-03-08 13:40:00
6,1119,21242,14872,2010-02-08 21:50:00
1,540,1380002049,18889,2010-05-08 11:15:00
2,666,17408,14337,2010-05-08 19:45:00
1,1288,21217,14939,2010-02-08 15:30:00
1,274,1380039057,17605,2010-04-08 13:00:00
2,715,17474,13699,2010-02-08 10:50:00
2,864,11821,14139,2010-05-08 10:50:00
1,1722,13286,21214,2010-04-08 20:45:00
1,361,10026,20049,2010-05-08 11:20:00
2,187,13854,10026,2010-02-08 17:50:00
2,492,17891,10543,2010-05-08 23:40:00
1,181,18889,17752,2010-03-08 10:50:00
1,723,18916,13302,2010-03-08 22:00:00
1,187,10026,19472,2010-04-08 13:15:00
2,1427,21238,14104,2010-05-08 18:15:00
1,540,11257,21214,2010-02-08 08:35:00
1,364,10163,20482,2010-04-08 02:45:00
3,314,21481,16278,2010-04-08 23:50:00
234,199.8076923077,1380009311,1380009311,2010-02-08 00:00:00
2,910,13079,20500,2010-04-08 20:20:00
3,179,15220,14276,2010-04-08 12:30:00
1,985,14932,12072,2010-03-08 19:05:00
1,984,11821,13302,2010-04-08 22:45:00
1,543,12574,12041,2010-03-08 02:40:00
1,689,11911,10717,2010-03-08 23:40:00
4,1472,21977,21223,2010-05-08 09:25:00
1,1264,22015,14720,2010-02-08 20:20:00
8,180,16648,11262,2010-02-08 19:10:00
1,829,1380041827,14720,2010-03-08 20:20:00
4,301,1380003829,22130,2010-04-08 00:10:00
2,363,17147,14443,2010-04-08 18:50:00
1,548,13302,13741,2010-03-08 22:20:00
4,1070,12366,10717,2010-05-08 16:05:00
2,637,21217,12648,2010-03-08 18:15:00
1,363,14409,18733,2010-05-08 18:15:00
1,867,20365,1380009311,2010-02-08 20:50:00
1,366,16741,12762,2010-03-08 16:05:00
6,789,21242,10655,2010-03-08 23:05:00
1,882,21302,15182,2010-04-08 14:00:00
1,726,1380018232,16546,2010-05-08 20:05:00
1,1096,12670,16820,2010-04-08 19:45:00
15,513,1380009311,18112,2010-04-08 02:45:00
1,362,12358,15627,2010-02-08 19:20:00
1,362,1380040128,16421,2010-02-08 14:30:00
2,1189,1380039533,16342,2010-05-08 21:05:00
3,1254,12249,15624,2010-02-08 13:00:00
2,509,14409,14720,2010-04-08 14:30:00
2,180,21923,15578,2010-04-08 16:30:00
2,350,17461,18329,2010-04-08 11:35:00
1,1546,21540,18848,2010-04-08 21:50:00
1,907,13393,10655,2010-03-08 12:45:00
3,439,21221,16120,2010-04-08 23:05:00
1,558,20503,13841,2010-02-08 20:00:00
12,2951,21238,11836,2010-03-08 20:10:00
2,1036,15220,18329,2010-03-08 15:15:00
2,491,14443,15182,2010-05-08 02:00:00
1,360,19277,12369,2010-04-08 10:55:00
1,722,21908,11308,2010-03-08 16:25:00
6,1150,21746,15960,2010-02-08 12:10:00
1,899,21238,21238,2010-02-08 11:15:00
1,1431,1380032142,18484,2010-03-08 22:00:00
10,821,21238,12648,2010-05-08 18:15:00
1,1252,10618,17201,2010-03-08 17:00:00
1,992,22015,13542,2010-02-08 01:55:00
1,184,1380010548,14662,2010-05-08 17:25:00
1,594,20503,16421,2010-03-08 19:10:00
1,1543,17717,20496,2010-05-08 07:55:00
4,1055,1380008454,13911,2010-03-08 12:10:00
24,1057,1380034898,11836,2010-03-08 21:40:00
1,533,18916,11506,2010-02-08 21:10:00
1,368,14443,19798,2010-04-08 18:40:00
1,770,18978,12648,2010-04-08 20:15:00
1,361,20382,15570,2010-04-08 19:30:00
1,1080,12859,13316,2010-03-08 20:25:00
1,361,17048,20256,2010-04-08 10:50:00
1,1085,20154,12158,2010-02-08 14:15:00
1,367,11605,16982,2010-03-08 12:05:00
1,545,16741,14337,2010-05-08 14:00:00
1,1042,15153,16617,2010-04-08 02:50:00
3,181,13039,18959,2010-05-08 20:05:00
1,181,1380002815,11560,2010-05-08 18:50:00
1,179,18147,12762,2010-02-08 14:15:00
1,1029,17147,18329,2010-03-08 00:45:00
2,190,13039,12648,2010-02-08 23:35:00
1,906,17122,11202,2010-03-08 12:30:00
2,551,14932,10241,2010-03-08 12:00:00
4,363,1380034898,13557,2010-02-08 11:50:00
1,336,21481,11262,2010-04-08 03:55:00
1,551,13241,10928,2010-02-08 15:30:00
1,1157,14912,21685,2010-02-08 08:45:00
2,1926,12358,10705,2010-04-08 10:35:00
1,451,15170,14139,2010-03-08 15:25:00
1,721,21780,18033,2010-04-08 14:50:00
1,543,21645,16334,2010-05-08 19:05:00
1,576,13802,13741,2010-03-08 19:10:00
2,543,10813,14443,2010-04-08 22:15:00
1,753,17393,12884,2010-05-08 21:50:00
2,362,1380012824,10681,2010-02-08 07:50:00
1,736,10026,12883,2010-04-08 16:45:00
2,754,21217,12483,2010-04-08 19:20:00
1,959,14932,17223,2010-02-08 00:10:00
1,329,21303,13592,2010-02-08 22:55:00
1,721,16036,11805,2010-02-08 14:30:00
4,363,21242,21242,2010-03-08 07:35:00
1,1387,1380037100,15489,2010-03-08 10:00:00
2,286,16870,12648,2010-04-08 07:55:00
3,1045,21166,15586,2010-04-08 20:45:00
1,729,21176,13745,2010-04-08 08:40:00
1,1043,16167,16092,2010-02-08 13:25:00
1,714,15286,22015,2010-02-08 06:35:00
1,898,10058,17671,2010-05-08 14:55:00
1,440,17069,11205,2010-05-08 09:55:00
2,908,14443,10868,2010-02-08 23:35:00
1,459,16133,12159,2010-03-08 15:20:00
3,183,20273,12762,2010-02-08 23:15:00
1,564,21326,18489,2010-03-08 09:20:00
2,1269,1380025624,11517,2010-04-08 18:10:00
27,1389,1380009311,16341,2010-03-08 02:10:00
1,776,20481,12648,2010-04-08 13:15:00
1,489,14170,17877,2010-04-08 01:50:00
1,908,1380003829,13176,2010-02-08 20:05:00
1,182,10578,14792,2010-05-08 10:00:00
1,724,17104,13911,2010-02-08 21:25:00
1,912,21238,21238,2010-03-08 15:25:00
1,1945,17789,17472,2010-05-08 17:50:00
3,836,15170,11251,2010-04-08 13:10:00
3,1306,15220,20892,2010-02-08 20:45:00
1,1045,1380012027,13911,2010-05-08 20:35:00
4,829,1380032142,10046,2010-05-08 22:45:00
1,1014,14443,10705,2010-02-08 02:45:00
3,362,20503,1380009311,2010-02-08 13:35:00
3,363,15220,16472,2010-05-08 12:10:00
1,901,10026,15262,2010-04-08 12:10:00
3,365,11821,14913,2010-02-08 10:00:00
1,723,12073,10543,2010-03-08 21:55:00
2,703,21238,10341,2010-03-08 21:50:00
1,700,16036,17203,2010-03-08 00:00:00
1,233,13128,17083,2010-04-08 10:40:00
5,741,11821,11863,2010-04-08 03:10:00
1,721,21050,18648,2010-04-08 14:15:00
1,432,16433,15700,2010-05-08 21:45:00
1,498,19108,19179,2010-03-08 21:45:00
1,366,11420,18329,2010-04-08 22:55:00
2,1647,18558,19011,2010-02-08 14:50:00
1,184,15170,12649,2010-05-08 20:55:00
1,734,12039,20585,2010-04-08 11:30:00
1,1164,1380036415,14139,2010-05-08 10:35:00
2,1070,16839,16341,2010-05-08 10:05:00
1,347,1380015589,18684,2010-05-08 20:50:00
1,1080,13926,14336,2010-03-08 19:05:00
1,1688,20985,13128,2010-05-08 21:10:00
3,673,16169,17142,2010-04-08 15:50:00
3,1056,18558,13911,2010-05-08 11:40:00
1,847,21923,21234,2010-02-08 14:15:00
1,682,12366,10912,2010-04-08 00:00:00
11,1238,1380009311,18090,2010-02-08 23:30:00
1,770,21217,13688,2010-02-08 08:20:00
1,1360,21870,13176,2010-04-08 09:30:00
1,1695,16873,10705,2010-02-08 18:15:00
1,504,15292,20003,2010-02-08 15:10:00
1,475,14415,19179,2010-02-08 15:35:00
1,1435,1380012824,11522,2010-05-08 18:15:00
2,548,18916,11262,2010-03-08 04:55:00
1,915,13610,12899,2010-05-08 12:40:00
2,907,21780,1380009263,2010-03-08 09:15:00
2,1031,15483,16421,2010-04-08 16:00:00
1,485,12600,13583,2010-05-08 21:40:00
2,790,16143,15390,2010-04-08 20:25:00
2,362,21162,10639,2010-04-08 16:10:00
1,725,11962,17394,2010-03-08 09:00:00
1,181,15427,16421,2010-04-08 08:05:00
1,975,20256,16617,2010-03-08 09:05:00
2,1441,20637,21214,2010-04-08 08:30:00
6,898,1380009311,16820,2010-02-08 20:35:00
1,184,16278,12133,2010-02-08 08:25:00
1,1287,20256,17706,2010-02-08 21:35:00
1,169,20365,18484,2010-04-08 14:55:00
2,361,22015,11591,2010-04-08 22:05:00
2,680,20403,16539,2010-05-08 14:45:00
1,384,19695,19128,2010-04-08 23:00:00
3,180,15170,19955,2010-05-08 13:55:00
2,723,12358,16912,2010-05-08 21:40:00
2,611,1380034174,16982,2010-02-08 18:20:00
1,348,14019,16876,2010-04-08 00:25:00
1,418,18751,18862,2010-02-08 09:35:00
1,389,1380007832,13854,2010-05-08 22:50:00
1,184,17048,13631,2010-03-08 15:00:00
1,905,10813,15984,2010-02-08 17:55:00
2,1288,13212,16092,2010-02-08 08:50:00
1,794,21305,19434,2010-05-08 20:35:00
3,969,16648,17775,2010-05-08 11:00:00
1,1835,21242,13739,2010-05-08 21:50:00
2,908,21221,11863,2010-04-08 10:05:00
1,544,20273,18801,2010-05-08 01:55:00
2,653,15220,17775,2010-05-08 19:50:00
1,1267,13058,21545,2010-04-08 17:05:00
1,1105,20503,17201,2010-05-08 20:10:00
1,361,16853,18751,2010-02-08 20:35:00
1,599,20273,10373,2010-03-08 22:40:00
1,965,19108,11900,2010-05-08 06:55:00
2,1482,1380009234,16278,2010-03-08 17:00:00
2,1068,1380019401,14543,2010-02-08 18:25:00
1,367,21303,16342,2010-02-08 15:40:00
1,907,14932,13312,2010-03-08 22:10:00
7,550,21238,18955,2010-05-08 09:00:00
2,609,17439,17877,2010-02-08 20:45:00
1,180,21876,14626,2010-02-08 07:25:00
6,183,12249,14337,2010-04-08 14:55:00
1,902,13039,14332,2010-03-08 19:25:00
1,705,1380023164,12159,2010-04-08 14:15:00
2,1063,20138,11251,2010-05-08 21:00:00
1,996,21238,16733,2010-03-08 00:40:00
3,941,21238,10914,2010-05-08 22:55:00
1,1082,21541,15420,2010-03-08 22:10:00
1,483,10591,16047,2010-03-08 09:30:00
1,1265,1380002049,12206,2010-03-08 08:40:00
1,183,20088,11562,2010-05-08 22:15:00
25,515,1380009311,1380009311,2010-02-08 23:30:00
2,715,10024,14792,2010-03-08 21:30:00
5,1506,21977,20482,2010-04-08 14:35:00
1,1598,1380029334,13684,2010-05-08 15:55:00
2,363,10026,10591,2010-05-08 12:40:00
4,1687,16796,1380009311,2010-03-08 21:05:00
1,729,17147,17687,2010-05-08 16:45:00
1,438,21176,16552,2010-03-08 12:35:00
4,2958,21238,19926,2010-02-08 07:30:00
1,1117,14932,10705,2010-03-08 12:20:00
1,183,12320,11161,2010-05-08 01:35:00
1,1036,1380030993,13700,2010-05-08 11:35:00
2,724,17346,12041,2010-05-08 13:00:00
100,903,12728,12728,2010-03-08 20:25:00
1,363,21660,18581,2010-03-08 09:40:00
1,360,1380031698,19446,2010-03-08 13:40:00
2,1255,15292,19472,2010-04-08 08:25:00
1,362,1380009311,1380009311,2010-02-08 19:10:00
5,180,1380034898,18581,2010-05-08 22:10:00
1,675,13035,20383,2010-05-08 15:45:00
1,360,1380007832,12768,2010-05-08 19:55:00
1,1614,14352,20273,2010-02-08 18:00:00
1,1343,12109,11517,2010-03-08 11:55:00
2,939,13393,10595,2010-02-08 08:55:00
100,721,12728,12728,2010-04-08 19:20:00
1,1209,21217,16037,2010-02-08 00:35:00
1,362,12574,19798,2010-02-08 17:05:00
1,441,17048,12693,2010-05-08 13:00:00
3,272,17104,16092,2010-04-08 14:55:00
1,184,17679,12929,2010-04-08 17:35:00
1,184,17106,15099,2010-02-08 09:30:00
1,720,1380012824,11664,2010-03-08 21:40:00
1,1289,17083,21223,2010-04-08 18:20:00
4,1086,1380034174,11434,2010-04-08 16:05:00
1,902,16036,10243,2010-05-08 16:55:00
100,900,12728,12728,2010-02-08 17:40:00
1,1031,12366,11251,2010-05-08 22:40:00
2,334,15153,20273,2010-03-08 18:25:00
2,365,1380012824,10575,2010-03-08 16:15:00
2,933,10026,20192,2010-04-08 07:10:00
1,1119,10026,20581,2010-04-08 16:50:00
1,714,10813,14665,2010-04-08 02:25:00
1,542,13989,11863,2010-03-08 15:20:00
2,788,1380009311,19030,2010-04-08 07:15:00
2,590,1380035758,15604,2010-05-08 12:45:00
1,368,16036,18333,2010-03-08 14:50:00
4,551,21610,19926,2010-04-08 11:20:00
1,455,10982,16186,2010-02-08 22:15:00
1,823,13926,14109,2010-02-08 12:20:00
3,183,17106,10502,2010-04-08 12:45:00
1,305,14651,12930,2010-04-08 11:10:00
1,1048,19334,16912,2010-02-08 00:35:00
1,469,21163,14720,2010-03-08 07:00:00
1,724,16844,1380009263,2010-04-08 23:20:00
2,546,1380030458,10591,2010-04-08 22:00:00
1,531,18627,14332,2010-03-08 16:50:00
4,1107,21221,10914,2010-02-08 13:25:00
