"ttdo.lua","beta_ARR_2_4",0.068,0.0544,0.0816,0.01,0.0182,1,0,1,0.068,0.001156
"ttdo.lua","beta_DEP_2_8",0.0194,0.01552,0.02328,0.01,0.0182,1,0,1,0.0194,0.00009409
"ttdo.lua","beta_C",-0.212,-0.2544,-0.1696,0.1,0.81,1,0,1,-0.212,0.011236
"ttdo.lua","beta_ARR_2_8",-0.00634,-0.007608,-0.005072,0.001,0.00018,1,0,1,-0.00634,1.00E-02
"ttdo.lua","beta_DEP_2_1",-0.118,-0.1416,-0.0944,0.1,1.86,1,0,1,-0.118,0.003481
"ttdo.lua","beta_DEP_2_3",-0.0309,-0.03708,-0.02472,0.01,0.0182,1,0,1,-0.0309,0.0002387025
"ttdo.lua","beta_DEP_2_2",-0.178,-0.2136,-0.1424,0.1,1.86,1,0,1,-0.178,0.007921
"ttdo.lua","beta_DEP_2_5",-0.389,-0.4668,-0.3112,0.1,1.86,1,0,1,-0.389,0.03783025
"ttdo.lua","beta_DEP_1_8",0.217,0.1736,0.2604,0.1,1.86,1,0,1,0.217,0.01177225
"ttdo.lua","beta_DEP_2_7",-0.00251,-0.003012,-0.002008,0.001,0.00018,1,0,1,-0.00251,0.01
"ttdo.lua","beta_DEP_2_6",0.00742,0.005936,0.008904,0.001,0.00018,1,0,1,0.00742,1.00E-02
"ttdo.lua","beta_DEP_1_2",-0.472,-0.5664,-0.3776,0.1,1.86,1,0,1,-0.472,0.055696
"ttdo.lua","beta_TT1",-2.68,-3.216,-2.144,0.1,1.55,1,0,1,-2.68,1.7956
"ttdo.lua","beta_TT2",-1.28,-1.536,-1.024,0.1,1.55,1,0,1,-1.28,0.4096
"ttdo.lua","beta_DEP_1_6",-0.443,-0.5316,-0.3544,0.1,1.86,1,0,1,-0.443,0.04906225
"ttdo.lua","beta_DEP_1_7",0.00338,0.002704,0.004056,0.001,0.00018,1,0,1,0.00338,1.00E-02
"ttdo.lua","beta_DEP_1_4",-0.221,-0.2652,-0.1768,0.1,1.86,1,0,1,-0.221,0.01221025
"ttdo.lua","beta_DEP_1_5",0.773,0.6184,0.9276,0.1,1.86,1,0,1,0.773,0.14938225
"ttdo.lua","beta_ARR_1_8",-0.00315,-0.00378,-0.00252,0.001,0.00018,1,0,1,-0.00315,1.00E-02
"ttdo.lua","beta_DEP_1_3",-0.567,-0.6804,-0.4536,0.1,1.86,1,0,1,-0.567,0.08037225
